trait,snp,pval,coef,file,chr,pos,method,tissue,gwas_overlap,category
AnthesistoSilkInterval,5-23181879,7.10515657614479e-110,-0.104144476994163,res.fixed_dsnps_AnthesistoSilkInterval_ts_GShoot.csv,5,23672516,res.fixed,GShoot,0,Flowering Time
AnthesistoSilkInterval,5-26179007,3.06667544481723e-106,-0.120111640423809,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,5,26781539,res.fixed,L3Base,0,Flowering Time
X.5321515..stigmasterol..28.442,5-32710220,0,3.08346932238156e-05,res.fixed_dsnps_X.5321515..stigmasterol..28.442_ts_GShoot.csv,5,33865499,res.fixed,GShoot,0,Metabolite
AnthesistoSilkInterval,7-158194171,3.06667544481723e-106,-0.131376494990095,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,7,163562578,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,7-158194171,7.10515657614479e-110,-0.193200271810224,res.fixed_dsnps_AnthesistoSilkInterval_ts_GShoot.csv,7,163562578,res.fixed,GShoot,0,Flowering Time
AnthesistoSilkInterval,8-134442773,7.10515657614479e-110,-0.187993199089649,res.fixed_dsnps_AnthesistoSilkInterval_ts_GShoot.csv,8,138823727,res.fixed,GShoot,0,Flowering Time
AnthesistoSilkInterval,10-28910784,3.06667544481723e-106,0.177286298720685,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,10,29649699,res.fixed,L3Base,430,Flowering Time
AnthesistoSilkInterval,10-28910784,7.10515657614479e-110,0.0684895187799757,res.fixed_dsnps_AnthesistoSilkInterval_ts_GShoot.csv,10,29649699,res.fixed,GShoot,430,Flowering Time
AnthesistoSilkInterval,10-30046319,3.06667544481723e-106,-0.0369126716628171,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,10,30827145,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,10-30046319,8.05908445360067e-45,-0.0651550664438803,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,10,30827145,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,10-30046319,7.10515657614479e-110,-0.105813660317158,res.fixed_dsnps_AnthesistoSilkInterval_ts_GShoot.csv,10,30827145,res.fixed,GShoot,0,Flowering Time
AnthesistoSilkInterval,1-5370733,1.42099661805164e-64,0.189359589396402,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,1,5460938,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,1-35590140,1.42099661805164e-64,-0.0921263051532268,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,1,36139531,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,1-73572444,3.06667544481723e-106,0.214359815992136,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,1,74953515,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,1-73572444,1.42099661805164e-64,0.179829105542398,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,1,74953515,res.fixed,Kern,0,Flowering Time
GDDAnthesis.SilkingInterval,1-73572444,5.0153554817622e-166,1.81792892808031,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_L3Tip.csv,1,74953515,res.fixed,L3Tip,0,Flowering Time
GDDAnthesis.SilkingInterval,1-73572444,7.26736675412879e-124,2.50131813302053,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_Kern.csv,1,74953515,res.fixed,Kern,0,Flowering Time
GDDAnthesis.SilkingInterval,1-73572444,1.9702069729985e-43,0.916652969226562,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_L3Base.csv,1,74953515,res.fixed,L3Base,0,Flowering Time
GDDAnthesis.SilkingInterval,1-103498223,3.98938091353021e-83,1.69070698257769,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_LMAN.csv,1,106049669,res.fixed,LMAN,0,Flowering Time
GDDAnthesis.SilkingInterval,1-155525792,5.0153554817622e-166,-0.672603668684518,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_L3Tip.csv,1,157399191,res.fixed,L3Tip,0,Flowering Time
GDDAnthesis.SilkingInterval,1-257067643,5.0153554817622e-166,-0.399849645129975,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_L3Tip.csv,1,261609746,res.fixed,L3Tip,0,Flowering Time
GDDAnthesis.SilkingInterval,1-257067643,7.26736675412879e-124,-0.99904160313749,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_Kern.csv,1,261609746,res.fixed,Kern,0,Flowering Time
GDDAnthesis.SilkingInterval,1-294975101,7.26736675412879e-124,1.40309994574746,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_Kern.csv,1,300434925,res.fixed,Kern,0,Flowering Time
GDDAnthesis.SilkingInterval,2-28939884,2.13825276760083e-89,-1.61703317917548,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_GRoot.csv,2,29749088,res.fixed,GRoot,0,Flowering Time
GDDAnthesis.SilkingInterval,2-28939884,1.9702069729985e-43,-1.08919508829583,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_L3Base.csv,2,29749088,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,2-28939884,5.84490473945915e-70,-0.198731970686109,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,2,29749088,res.fixed,LMAD,0,Flowering Time
GDDAnthesis.SilkingInterval,2-28939884,5.88014601527146e-101,-2.3680175036471,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_LMAD.csv,2,29749088,res.fixed,LMAD,0,Flowering Time
AnthesistoSilkInterval,2-28939884,1.42099661805164e-64,-0.209856610386192,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,2,29749088,res.fixed,Kern,0,Flowering Time
GDDAnthesis.SilkingInterval,2-28939884,3.98938091353021e-83,-1.87101197637742,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_LMAN.csv,2,29749088,res.fixed,LMAN,0,Flowering Time
GDDAnthesis.SilkingInterval,2-28939884,5.0153554817622e-166,-1.49663766517474,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_L3Tip.csv,2,29749088,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,2-28939884,5.7675097916661e-42,-0.253702308261404,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,2,29749088,res.fixed,LMAN,0,Flowering Time
AnthesistoSilkInterval,2-192213392,1.42099661805164e-64,-0.00676061712128477,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,2,197324870,res.fixed,Kern,0,Flowering Time
LeafWidth,2-194687111,5.8066329143665e-29,-1.30667187779157,res.fixed_dsnps_LeafWidth_ts_Kern.csv,2,199940198,res.fixed,Kern,0,Leaf Morphology
AnthesistoSilkInterval,3-159827014,1.42099661805164e-64,-0.242147486712339,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,3,161397911,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,3-229472160,1.42099661805164e-64,-0.300065704985846,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,3,233293303,res.fixed,Kern,0,Flowering Time
GDDAnthesis.SilkingInterval,3-229472160,7.26736675412879e-124,-1.0059370565447,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_Kern.csv,3,233293303,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,5-148913784,1.42099661805164e-64,-0.172278279816175,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,5,152434059,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,6-7768999,1.42099661805164e-64,-0.186802146030243,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,6,8173189,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,6-64540531,1.42099661805164e-64,0.0992931037745603,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,6,67212733,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,6-92740506,1.42099661805164e-64,0.189940085102344,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,6,95194830,res.fixed,Kern,0,Flowering Time
SecondaryBranchNumber,7-28774895,4.91533032989845e-274,0.0767454810211456,res.fixed_dsnps_SecondaryBranchNumber_ts_L3Tip.csv,7,29848576,res.fixed,L3Tip,0,other
AnthesistoSilkInterval,7-140147775,3.06667544481723e-106,0.0796842972422995,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,7,144666316,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,7-140147775,1.42099661805164e-64,0.0649112312456437,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,7,144666316,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,7-163906788,5.7675097916661e-42,0.105857156975065,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,7,169377070,res.fixed,LMAN,0,Flowering Time
MiddleLeafAngle,7-163906788,4.42333243461508e-45,-0.629893591849808,res.fixed_dsnps_MiddleLeafAngle_ts_L3Base.csv,7,169377070,res.fixed,L3Base,0,other
AnthesistoSilkInterval,7-163906788,1.42099661805164e-64,0.0813607732812467,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,7,169377070,res.fixed,Kern,0,Flowering Time
MainSpikeLength,8-126414734,2.72136153786731e-48,-2.32575702097978,res.fixed_dsnps_MainSpikeLength_ts_Kern.csv,8,130751552,res.fixed,Kern,0,other
EarLength,8-126414734,1.46306401503617e-130,-1.08210154004428,res.fixed_dsnps_EarLength_ts_Kern.csv,8,130751552,res.fixed,Kern,0,Female Inflorescence
AnthesistoSilkInterval,8-166084851,3.06667544481723e-106,0.0578339815457708,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,8,171781662,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,8-166084851,8.05908445360067e-45,0.250526639625755,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,8,171781662,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,8-166084851,5.84490473945915e-70,0.0841955225522416,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,8,171781662,res.fixed,LMAD,0,Flowering Time
GDDAnthesis.SilkingInterval,8-166084851,5.88014601527146e-101,0.562340587170802,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_LMAD.csv,8,171781662,res.fixed,LMAD,0,Flowering Time
AnthesistoSilkInterval,8-166084851,1.42099661805164e-64,0.0904215062967544,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,8,171781662,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,9-3312518,1.42099661805164e-64,0.153002175968498,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,9,2942817,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,10-99481951,1.42099661805164e-64,-0.16763416801231,res.fixed_dsnps_AnthesistoSilkInterval_ts_Kern.csv,10,99910282,res.fixed,Kern,0,Flowering Time
AnthesistoSilkInterval,7-108472480,3.06667544481723e-106,0.0357524956715788,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,7,111605587,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,1-28064430,8.05908445360067e-45,-0.0818504357387698,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,1,28220432,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,1-298813082,8.05908445360067e-45,0.131150002866704,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,1,304245277,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,1-298813082,3.06667544481723e-106,-0.0114618474743485,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,1,304245277,res.fixed,L3Base,0,Flowering Time
X.204..allantoin.1..17.293,1-298813082,2.07296306612238e-65,-0.000576351032307061,res.fixed_dsnps_X.204..allantoin.1..17.293_ts_L3Base.csv,1,304245277,res.fixed,L3Base,0,Metabolite
AnthesistoSilkInterval,3-153113194,8.05908445360067e-45,0.293095004150628,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,3,154500669,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,3-153113194,3.06667544481723e-106,0.276457744506275,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,3,154500669,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,4-188054608,5.84490473945915e-70,-0.166653717222711,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,4,191347538,res.fixed,LMAD,208,Flowering Time
AnthesistoSilkInterval,4-188054608,5.7675097916661e-42,-0.0121504220215668,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,4,191347538,res.fixed,LMAN,208,Flowering Time
AnthesistoSilkInterval,4-188054608,8.05908445360067e-45,-0.156535032665143,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,4,191347538,res.fixed,L3Tip,208,Flowering Time
AnthesistoSilkInterval,6-63954292,3.06667544481723e-106,-0.138279797598133,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,6,66627011,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,6-63954292,8.05908445360067e-45,-0.177661723674738,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,6,66627011,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,7-31347249,8.05908445360067e-45,-0.202400960295403,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,7,32468025,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,7-31347249,3.06667544481723e-106,-0.0447019059710412,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,7,32468025,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,9-20986790,3.06667544481723e-106,0.155714477993301,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Base.csv,9,20783543,res.fixed,L3Base,0,Flowering Time
AnthesistoSilkInterval,9-20986790,8.05908445360067e-45,0.233430408083278,res.fixed_dsnps_AnthesistoSilkInterval_ts_L3Tip.csv,9,20783543,res.fixed,L3Tip,0,Flowering Time
AnthesistoSilkInterval,2-189553191,5.84490473945915e-70,0.114026167351095,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,2,194546414,res.fixed,LMAD,0,Flowering Time
AnthesistoSilkInterval,2-209156364,5.84490473945915e-70,0.13460446197691,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,2,215325646,res.fixed,LMAD,0,Flowering Time
AnthesistoSilkInterval,2-216585288,5.84490473945915e-70,0.105326629511522,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,2,222665860,res.fixed,LMAD,0,Flowering Time
SecondaryBranchNumber,9-137105606,4.91533032989845e-274,-0.0591030185672515,res.fixed_dsnps_SecondaryBranchNumber_ts_L3Tip.csv,9,139459059,res.fixed,L3Tip,0,other
AnthesistoSilkInterval,9-137105606,5.84490473945915e-70,-0.0234274726141667,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,9,139459059,res.fixed,LMAD,0,Flowering Time
SecondaryBranchNumber,9-137105606,1.76712566386434e-198,-0.0219540387470261,res.fixed_dsnps_SecondaryBranchNumber_ts_GShoot.csv,9,139459059,res.fixed,GShoot,0,other
AnthesistoSilkInterval,1-173059846,5.84490473945915e-70,-0.0824835828575808,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAD.csv,1,174978832,res.fixed,LMAD,0,Flowering Time
AnthesistoSilkInterval,1-173059846,5.7675097916661e-42,-0.199136688801664,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,1,174978832,res.fixed,LMAN,0,Flowering Time
AnthesistoSilkInterval,5-166543739,5.7675097916661e-42,-0.132272715475036,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,5,170428535,res.fixed,LMAN,0,Flowering Time
AnthesistoSilkInterval,9-149240996,5.7675097916661e-42,0.191152899866079,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,9,152104719,res.fixed,LMAN,0,Flowering Time
GDDAnthesis.SilkingInterval,9-149240996,5.88014601527146e-101,1.51441609961532,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_LMAD.csv,9,152104719,res.fixed,LMAD,0,Flowering Time
GDDAnthesis.SilkingInterval,9-149240996,3.98938091353021e-83,1.34177168307055,res.fixed_dsnps_GDDAnthesis.SilkingInterval_ts_LMAN.csv,9,152104719,res.fixed,LMAN,0,Flowering Time
AnthesistoSilkInterval,10-24607250,5.7675097916661e-42,0.13886972043107,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,10,25233264,res.fixed,LMAN,422,Flowering Time
AnthesistoSilkInterval,10-120973224,5.7675097916661e-42,0.187426184951428,res.fixed_dsnps_AnthesistoSilkInterval_ts_LMAN.csv,10,122027119,res.fixed,LMAN,0,Flowering Time
CobDiameter,1-187303913,4.72030600642616e-33,0.324128477417575,res.fixed_dsnps_CobDiameter_ts_GRoot.csv,1,189441404,res.fixed,GRoot,0,Female Inflorescence
CobDiameter,1-187303913,3.32498380309179e-42,0.269478341532587,res.fixed_dsnps_CobDiameter_ts_GShoot.csv,1,189441404,res.fixed,GShoot,0,Female Inflorescence
CobDiameter,1-187303913,4.30428510788415e-84,0.215009422209292,res.fixed_dsnps_CobDiameter_ts_L3Tip.csv,1,189441404,res.fixed,L3Tip,0,Female Inflorescence
CobDiameter,1-188148848,4.72030600642616e-33,-0.150280504697441,res.fixed_dsnps_CobDiameter_ts_GRoot.csv,1,190317156,res.fixed,GRoot,0,Female Inflorescence
EarDiameter,1-194970558,5.95398257380706e-38,-0.522385254775709,res.fixed_dsnps_EarDiameter_ts_GRoot.csv,1,197314002,res.fixed,GRoot,0,other
CobDiameter,1-194970558,1.44319737598859e-131,-0.125427340160756,res.fixed_dsnps_CobDiameter_ts_LMAD.csv,1,197314002,res.fixed,LMAD,0,Female Inflorescence
X.5984..fructose.1..17.18..s100,1-194970558,1.95681624595724e-47,0.00160367937261883,res.fixed_dsnps_X.5984..fructose.1..17.18..s100_ts_LMAN.csv,1,197314002,res.fixed,LMAN,0,Metabolite
CobDiameter,1-194970558,3.32498380309179e-42,-0.372293234955709,res.fixed_dsnps_CobDiameter_ts_GShoot.csv,1,197314002,res.fixed,GShoot,0,Female Inflorescence
CobDiameter,1-194970558,4.72030600642616e-33,-0.259258943354159,res.fixed_dsnps_CobDiameter_ts_GRoot.csv,1,197314002,res.fixed,GRoot,0,Female Inflorescence
LeafLength,2-188722008,1.41649607636518e-125,5.42667613980186,res.fixed_dsnps_LeafLength_ts_Kern.csv,2,193737176,res.fixed,Kern,0,Leaf Morphology
LeafLength,2-188722008,7.8209433089406e-103,3.93150773490642,res.fixed_dsnps_LeafLength_ts_L3Base.csv,2,193737176,res.fixed,L3Base,0,Leaf Morphology
LeafLength,2-188722008,1.08699724955697e-145,2.417398106827,res.fixed_dsnps_LeafLength_ts_GRoot.csv,2,193737176,res.fixed,GRoot,0,Leaf Morphology
LeafWidth,2-188722008,4.01331507002384e-248,0.278126361436258,res.fixed_dsnps_LeafWidth_ts_LMAN.csv,2,193737176,res.fixed,LMAN,0,Leaf Morphology
LeafLength,2-188722008,8.79098691054394e-71,3.70512014955533,res.fixed_dsnps_LeafLength_ts_L3Tip.csv,2,193737176,res.fixed,L3Tip,0,Leaf Morphology
EarDiameter,3-207013644,5.95398257380706e-38,0.309678617026415,res.fixed_dsnps_EarDiameter_ts_GRoot.csv,3,210436182,res.fixed,GRoot,0,other
CobDiameter,3-207013644,3.94072380650888e-92,0.0954514810680109,res.fixed_dsnps_CobDiameter_ts_L3Base.csv,3,210436182,res.fixed,L3Base,0,Female Inflorescence
EarDiameter,3-207013644,6.59213570528006e-57,0.525615749973224,res.fixed_dsnps_EarDiameter_ts_LMAN.csv,3,210436182,res.fixed,LMAN,0,other
CobDiameter,3-207013644,1.44319737598859e-131,0.186861005621064,res.fixed_dsnps_CobDiameter_ts_LMAD.csv,3,210436182,res.fixed,LMAD,0,Female Inflorescence
CobDiameter,3-207013644,2.83503448443474e-48,0.361791284386291,res.fixed_dsnps_CobDiameter_ts_LMAN.csv,3,210436182,res.fixed,LMAN,0,Female Inflorescence
CobDiameter,3-207013644,4.72030600642616e-33,0.211103121556815,res.fixed_dsnps_CobDiameter_ts_GRoot.csv,3,210436182,res.fixed,GRoot,0,Female Inflorescence
EarDiameter,3-207013644,8.07999677324126e-86,0.521339058682972,res.fixed_dsnps_EarDiameter_ts_LMAD.csv,3,210436182,res.fixed,LMAD,0,other
EarRowNumber,3-207013644,4.05910926701223e-195,0.14623787858248,res.fixed_dsnps_EarRowNumber_ts_LMAN.csv,3,210436182,res.fixed,LMAN,0,Female Inflorescence
EarDiameter,3-207013644,6.65762625743867e-81,0.362534762235993,res.fixed_dsnps_EarDiameter_ts_L3Base.csv,3,210436182,res.fixed,L3Base,0,other
CobDiameter,3-228538155,4.72030600642616e-33,-0.298212070201444,res.fixed_dsnps_CobDiameter_ts_GRoot.csv,3,232377224,res.fixed,GRoot,0,Female Inflorescence
CobDiameter,3-228538155,3.94072380650888e-92,-0.253523671970489,res.fixed_dsnps_CobDiameter_ts_L3Base.csv,3,232377224,res.fixed,L3Base,0,Female Inflorescence
CobDiameter,3-228538155,1.44319737598859e-131,-0.50979059658303,res.fixed_dsnps_CobDiameter_ts_LMAD.csv,3,232377224,res.fixed,LMAD,0,Female Inflorescence
EarRowNumber,3-228538155,3.9189487520128e-105,-0.0406602220059778,res.fixed_dsnps_EarRowNumber_ts_LMAD.csv,3,232377224,res.fixed,LMAD,0,Female Inflorescence
CobDiameter,3-228538155,4.30428510788415e-84,-0.258884266446743,res.fixed_dsnps_CobDiameter_ts_L3Tip.csv,3,232377224,res.fixed,L3Tip,0,Female Inflorescence
CobDiameter,3-228538155,3.32498380309179e-42,-0.252687276266978,res.fixed_dsnps_CobDiameter_ts_GShoot.csv,3,232377224,res.fixed,GShoot,0,Female Inflorescence
CobDiameter,3-228538155,2.83503448443474e-48,-0.43236738932301,res.fixed_dsnps_CobDiameter_ts_LMAN.csv,3,232377224,res.fixed,LMAN,0,Female Inflorescence
EarDiameter,3-228538155,8.07999677324126e-86,-0.112864103978371,res.fixed_dsnps_EarDiameter_ts_LMAD.csv,3,232377224,res.fixed,LMAD,0,other
EarDiameter,4-163904914,6.65762625743867e-81,0.246521346025003,res.fixed_dsnps_EarDiameter_ts_L3Base.csv,4,166815551,res.fixed,L3Base,0,other
EarDiameter,4-163904914,5.95398257380706e-38,0.325078369334281,res.fixed_dsnps_EarDiameter_ts_GRoot.csv,4,166815551,res.fixed,GRoot,0,other
CobWeight,4-163904914,2.34956976819877e-12,0.499758570067511,res.fixed_dsnps_CobWeight_ts_LMAN.csv,4,166815551,res.fixed,LMAN,0,Seed Traits
EarDiameter,4-163904914,5.81790854656643e-65,0.292800060796533,res.fixed_dsnps_EarDiameter_ts_L3Tip.csv,4,166815551,res.fixed,L3Tip,0,other
EarDiameter,4-163904914,6.59213570528006e-57,0.380394986786072,res.fixed_dsnps_EarDiameter_ts_LMAN.csv,4,166815551,res.fixed,LMAN,0,other
CobDiameter,5-1816924,1.42474568726212e-18,0.549534844396861,res.fixed_dsnps_CobDiameter_ts_Kern.csv,5,1878831,res.fixed,Kern,505,Female Inflorescence
CobDiameter,5-1816924,4.72030600642616e-33,0.522441806221441,res.fixed_dsnps_CobDiameter_ts_GRoot.csv,5,1878831,res.fixed,GRoot,505,Female Inflorescence
CobDiameter,5-1816924,2.83503448443474e-48,0.54643888883429,res.fixed_dsnps_CobDiameter_ts_LMAN.csv,5,1878831,res.fixed,LMAN,505,Female Inflorescence
CobDiameter,5-1816924,3.94072380650888e-92,0.356206519198849,res.fixed_dsnps_CobDiameter_ts_L3Base.csv,5,1878831,res.fixed,L3Base,505,Female Inflorescence
CobDiameter,5-1816924,4.30428510788415e-84,0.40035891337749,res.fixed_dsnps_CobDiameter_ts_L3Tip.csv,5,1878831,res.fixed,L3Tip,505,Female Inflorescence
CobDiameter,5-1816924,3.32498380309179e-42,0.395398212234316,res.fixed_dsnps_CobDiameter_ts_GShoot.csv,5,1878831,res.fixed,GShoot,505,Female Inflorescence
CobDiameter,5-1816924,1.44319737598859e-131,0.119554870855155,res.fixed_dsnps_CobDiameter_ts_LMAD.csv,5,1878831,res.fixed,LMAD,505,Female Inflorescence
CobDiameter,5-215336361,2.83503448443474e-48,-0.461669504680817,res.fixed_dsnps_CobDiameter_ts_LMAN.csv,5,221143823,res.fixed,LMAN,0,Female Inflorescence
CobDiameter,5-215336361,3.32498380309179e-42,-0.403549986458124,res.fixed_dsnps_CobDiameter_ts_GShoot.csv,5,221143823,res.fixed,GShoot,0,Female Inflorescence
