snps_for_medi,medi,coef,file,method,tissue,trait,seq,Pos
2-40001478,GRMZM2G000231,0.110911638663529,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,2,40970193
3-125712402,GRMZM2G000231,0.160089299936644,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,3,126109714
3-141429860,GRMZM2G000231,-0.15496185469814,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,3,142297506
3-208698802,GRMZM2G000231,-0.194177606933117,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,3,212189219
4-150908091,GRMZM2G000231,-0.17618610538009,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,4,154410420
4-150908091,GRMZM2G169825,0.121720018043386,res.fixed_indirect_EarWeight_ts_GRoot.csv,res.fixed,GRoot,EarWeight,4,154410420
9-7311224,GRMZM2G000231,-0.291485654635577,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,9,6895880
9-7311224,GRMZM2G056702,0.0691801180249483,res.fixed_indirect_SouthernLeafBlight_ts_L3Base.csv,res.fixed,L3Base,SouthernLeafBlight,9,6895880
9-7394889,GRMZM2G000231,-0.52864584939134,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,9,6928186
9-98288904,GRMZM2G000231,0.0736967834439771,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,9,100698265
10-23384697,GRMZM2G000231,0.156883098302598,res.fixed_indirect_AnthesistoSilkInterval_ts_L3Base.csv,res.fixed,L3Base,AnthesistoSilkInterval,10,23881618
8-167333800,GRMZM2G002606,-0.071877655567954,res.fixed_indirect_Spikelets.MainSpike_ts_L3Tip.csv,res.fixed,L3Tip,Spikelets.MainSpike,8,173028702
1-253360255,GRMZM2G088539,-0.11766634782974,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_L3Tip.csv,res.fixed,L3Tip,X.3037582..mucic.acid..18.907,1,258876422
2-59122881,GRMZM5G821828,0.144360610586661,res.fixed_indirect_NIRStarch_ts_L3Base.csv,res.fixed,L3Base,NIRStarch,2,60657113
3-11901019,GRMZM2G069208,-0.0976184149315193,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_L3Tip.csv,res.fixed,L3Tip,X.3037582..mucic.acid..18.907,3,11198503
4-17397576,GRMZM2G013546,-0.145229766226148,res.fixed_indirect_MiddleLeafAngle_ts_Kern.csv,res.fixed,Kern,MiddleLeafAngle,4,18524270
4-17397576,GRMZM2G152105,-0.121972635244743,res.fixed_indirect_TasselBranchLength_ts_GShoot.csv,res.fixed,GShoot,TasselBranchLength,4,18524270
5-2180888,GRMZM5G896756,0.0961336404559884,res.fixed_indirect_X.5321342..beta.sitosterol..28.848_ts_L3Tip.csv,res.fixed,L3Tip,X.5321342..beta.sitosterol..28.848,5,2233663
6-141881519,GRMZM2G317738,0.0974866388590059,res.fixed_indirect_GDDAnthesis.SilkingInterval_ts_L3Base.csv,res.fixed,L3Base,GDDAnthesis.SilkingInterval,6,145806360
7-3166785,GRMZM2G007190,0.174512030265041,res.fixed_indirect_X.700..ethanolamine..9.879_ts_L3Base.csv,res.fixed,L3Base,X.700..ethanolamine..9.879,7,3302954
7-3166785,GRMZM2G001024,-0.0212955593308119,res.fixed_indirect_X.9750..citrulline.2..16.691_ts_LMAN.csv,res.fixed,LMAN,X.9750..citrulline.2..16.691,7,3302954
7-3166785,GRMZM2G130699,0.0623784199555188,res.fixed_indirect_NIROil_ts_LMAD.csv,res.fixed,LMAD,NIROil,7,3302954
9-16120474,GRMZM2G048411,-0.0814031067681751,res.fixed_indirect_X.827..ribitol..15.66_ts_LMAN.csv,res.fixed,LMAN,X.827..ribitol..15.66,9,15858778
1-19231883,GRMZM5G813124,-0.0468877985510945,res.fixed_indirect_X.5321342..beta.sitosterol..28.848_ts_L3Tip.csv,res.fixed,L3Tip,X.5321342..beta.sitosterol..28.848,1,19565708
1-261002546,GRMZM2G013201,-0.0268590009478096,res.fixed_indirect_Spikelets.MainSpike_ts_Kern.csv,res.fixed,Kern,Spikelets.MainSpike,1,265775727
3-131244561,GRMZM2G009139,-0.131593321577531,res.fixed_indirect_X.642609..trans.caftaric.acid.2..25.529_ts_L3Base.csv,res.fixed,L3Base,X.642609..trans.caftaric.acid.2..25.529,3,131756263
3-132443161,GRMZM2G155073,0.00280320033326912,res.fixed_indirect_Spikelets.PrimaryBranch_ts_GRoot.csv,res.fixed,GRoot,Spikelets.PrimaryBranch,3,133029627
3-133812761,GRMZM2G155998,-0.267821734231304,res.fixed_indirect_X.439742..beta.cyano.L.alanine..11.288_ts_GRoot.csv,res.fixed,GRoot,X.439742..beta.cyano.L.alanine..11.288,3,134444687
3-133812761,GRMZM2G155998,-0.0856979139222659,res.fixed_indirect_X.12647..L.homoserine.2..12.359_ts_GRoot.csv,res.fixed,GRoot,X.12647..L.homoserine.2..12.359,3,134444687
4-49531580,AC149818.2_FG005,0.00398241114346671,res.fixed_indirect_TotalKernelVolume_ts_Kern.csv,res.fixed,Kern,TotalKernelVolume,4,51652605
6-144153912,GRMZM2G081239,0.0897616559756633,res.fixed_indirect_TasselPrimaryBranches_ts_L3Tip.csv,res.fixed,L3Tip,TasselPrimaryBranches,6,148061229
8-80334071,GRMZM2G083427,0.0876365925910577,res.fixed_indirect_AnthesistoSilkInterval_ts_Kern.csv,res.fixed,Kern,AnthesistoSilkInterval,8,82375523
8-80762903,GRMZM2G063511,0.188564867125057,res.fixed_indirect_TotalKernelNum_ts_GShoot.csv,res.fixed,GShoot,TotalKernelNum,8,82750125
8-80762903,GRMZM2G082180,0.0517696852524896,res.fixed_indirect_EarRowNumber_ts_Kern.csv,res.fixed,Kern,EarRowNumber,8,82750125
8-96478058,GRMZM2G129907,0.0929790788957082,res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv,res.fixed,GShoot,X.439242..Raffinose..29.282,8,98772590
9-8796045,GRMZM2G095807,0.0015556374219092,res.fixed_indirect_SouthernLeafBlight_ts_L3Tip.csv,res.fixed,L3Tip,SouthernLeafBlight,9,8489394
10-137698847,GRMZM2G155776,-0.213300827911806,res.fixed_indirect_X.8742..shikimic.acid..16.433..s100_ts_L3Base.csv,res.fixed,L3Base,X.8742..shikimic.acid..16.433..s100,10,138895217
4-189356178,GRMZM2G037209,0.078077091223779,res.fixed_indirect_X.6288..L.threonine.2..11.464_ts_GRoot.csv,res.fixed,GRoot,X.6288..L.threonine.2..11.464,4,193356104
9-16150154,GRMZM2G048411,-0.084747247858512,res.fixed_indirect_X.827..ribitol..15.66_ts_LMAN.csv,res.fixed,LMAN,X.827..ribitol..15.66,9,15887778
9-131173005,GRMZM2G082181,0.039498216482847,res.fixed_indirect_X.938..nicotinic.acid..10.27_ts_Kern.csv,res.fixed,Kern,X.938..nicotinic.acid..10.27,9,133196618
10-71963275,GRMZM2G144841,0.147928993096846,res.fixed_indirect_X.6057..tyrosine.2..17.871_ts_LMAN.csv,res.fixed,LMAN,X.6057..tyrosine.2..17.871,10,71079785
3-175942635,GRMZM2G153017,-0.110300068038466,res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_LMAD.csv,res.fixed,LMAD,X.5988..Sucrose..23.988..s100,3,178454947
3-175942635,AC149475.2_FG003,0.0523968545576102,res.fixed_indirect_Spikelets.PrimaryBranch_ts_L3Base.csv,res.fixed,L3Base,Spikelets.PrimaryBranch,3,178454947
4-152999540,GRMZM2G403162,-0.0208870680514319,res.fixed_indirect_UpperLeafAngle_ts_Kern.csv,res.fixed,Kern,UpperLeafAngle,4,156546005
10-81616828,GRMZM2G000052,0.0690150398902871,res.fixed_indirect_X.1060..pyruvic.acid..6.714_ts_L3Tip.csv,res.fixed,L3Tip,X.1060..pyruvic.acid..6.714,10,80924047
10-92497054,GRMZM2G035248,-0.102510432325018,res.fixed_indirect_X.204..allantoin.1..17.293_ts_LMAD.csv,res.fixed,LMAD,X.204..allantoin.1..17.293,10,92706964
1-250243636,GRMZM2G436226,-0.0893223310154027,res.fixed_indirect_X.971..oxalic.acid..7.883_ts_L3Base.csv,res.fixed,L3Base,X.971..oxalic.acid..7.883,1,254285212
5-6321832,GRMZM2G134104,-0.0648325872443436,res.fixed_indirect_X.971..oxalic.acid..7.883_ts_GRoot.csv,res.fixed,GRoot,X.971..oxalic.acid..7.883,5,6588044
5-206244162,GRMZM2G002297,0.0547349053043197,res.fixed_indirect_X.6508..quinic.acid..17.076..s100_ts_L3Tip.csv,res.fixed,L3Tip,X.6508..quinic.acid..17.076..s100,5,211811598
9-13491652,GRMZM2G133262,-0.10318171210815,res.fixed_indirect_NumberofTilleringPlants_ts_GShoot.csv,res.fixed,GShoot,NumberofTilleringPlants,9,13144454
9-16124753,GRMZM2G420723,-0.125681533146607,res.fixed_indirect_GerminationCount_ts_LMAD.csv,res.fixed,LMAD,GerminationCount,9,15863057
3-219566768,GRMZM2G361693,-0.101784153168366,res.fixed_indirect_SecondaryBranchNumber_ts_Kern.csv,res.fixed,Kern,SecondaryBranchNumber,3,223166984
3-219566768,GRMZM2G118286,0.219879151087207,res.fixed_indirect_TasselLength_ts_LMAN.csv,res.fixed,LMAN,TasselLength,3,223166984
3-219566768,GRMZM2G065388,-0.158125148632376,res.fixed_indirect_TotalKernelVolume_ts_L3Base.csv,res.fixed,L3Base,TotalKernelVolume,3,223166984
5-174665197,GRMZM2G015067,-0.145265652478789,res.fixed_indirect_EarRowNumber_ts_L3Tip.csv,res.fixed,L3Tip,EarRowNumber,5,178638359
5-174665197,AC148152.3_FG005,0.00391943735987375,res.fixed_indirect_GDDDaystoSilk_ts_L3Tip.csv,res.fixed,L3Tip,GDDDaystoSilk,5,178638359
5-174665197,AC148152.3_FG005,0.00391943735987375,res.fixed_indirect_LeafWidth_ts_L3Tip.csv,res.fixed,L3Tip,LeafWidth,5,178638359
5-174665197,AC148152.3_FG005,0.00391943735987375,res.fixed_indirect_EarHeight_ts_L3Tip.csv,res.fixed,L3Tip,EarHeight,5,178638359
5-174665197,GRMZM2G113409,0.163586815382551,res.fixed_indirect_SecondaryBranchNumber_ts_L3Tip.csv,res.fixed,L3Tip,SecondaryBranchNumber,5,178638359
6-95479170,GRMZM2G172427,0.144854598122941,res.fixed_indirect_RowQuality_ts_LMAN.csv,res.fixed,LMAN,RowQuality,6,98066462
7-121579739,GRMZM6G101378,0.0685563645963106,res.fixed_indirect_X20KernelWeight_ts_L3Base.csv,res.fixed,L3Base,X20KernelWeight,7,125456371
7-121579739,GRMZM2G006453,-0.176718745299062,res.fixed_indirect_X.51..alpha.ketoglutaric.acid..13.859_ts_L3Tip.csv,res.fixed,L3Tip,X.51..alpha.ketoglutaric.acid..13.859,7,125456371
8-11666392,GRMZM5G822449,-0.10239850800146,res.fixed_indirect_X.439194..glyceric.acid..10.735_ts_GRoot.csv,res.fixed,GRoot,X.439194..glyceric.acid..10.735,8,12036514
1-28425157,GRMZM2G134694,-0.0209518728481188,res.fixed_indirect_X.6912..xylitol..15.376_ts_GShoot.csv,res.fixed,GShoot,X.6912..xylitol..15.376,1,28616810
1-223381222,GRMZM2G426556,-0.151499640497991,res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv,res.fixed,GShoot,X.439242..Raffinose..29.282,1,226863603
5-202353321,AC148152.3_FG008,0.0783800919220522,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAD.csv,res.fixed,LMAD,X.311..citric.acid..16.615..s100,5,207744748
9-8949521,GRMZM2G469477,-0.0044340698087427,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAD.csv,res.fixed,LMAD,X.3037582..mucic.acid..18.907,9,8642106
9-13467230,GRMZM2G049088,0.153436865266488,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,9,13119928
9-13467230,GRMZM5G861997,-0.20661314326231,res.fixed_indirect_X.6255..maltose..2..24.915_ts_L3Base.csv,res.fixed,L3Base,X.6255..maltose..2..24.915,9,13119928
7-164396801,GRMZM2G035134,0.116991705098564,res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_L3Tip.csv,res.fixed,L3Tip,X.738..L.glutamine.2..14.083,7,169896794
7-164826791,AC148152.3_FG001,0.065532854857068,res.fixed_indirect_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,res.fixed,GRoot,X.8742..shikimic.acid..16.433..s100,7,170350521
1-89294971,GRMZM2G054225,-0.112436654975442,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,1,91251529
2-5690347,GRMZM2G054225,-0.438640418104793,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,2,5630286
2-27604629,GRMZM2G054225,0.118424993828182,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,2,28353480
2-27604629,GRMZM2G010927,0.102768531702283,res.fixed_indirect_X.5984..fructose.1..17.18..s100_ts_L3Tip.csv,res.fixed,L3Tip,X.5984..fructose.1..17.18..s100,2,28353480
2-135977017,GRMZM2G054225,0.0543259909999842,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,2,139408606
2-135977017,GRMZM2G061885,-0.192083069859792,res.fixed_indirect_CobDiameter_ts_Kern.csv,res.fixed,Kern,CobDiameter,2,139408606
2-135977017,GRMZM2G461936,-0.0123405969337227,res.fixed_indirect_StandCount_ts_GRoot.csv,res.fixed,GRoot,StandCount,2,139408606
2-135977017,GRMZM2G160996,-0.0925597429470955,res.fixed_indirect_X.892..myo.inositol..19.354..s100_ts_Kern.csv,res.fixed,Kern,X.892..myo.inositol..19.354..s100,2,139408606
2-166468586,GRMZM2G040209,0.0470238015342694,res.fixed_indirect_NIROil_ts_LMAD.csv,res.fixed,LMAD,NIROil,2,170604739
2-166468586,GRMZM2G054225,-0.0358676973434537,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,2,170604739
5-11414781,GRMZM2G054225,0.0657738689192789,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,5,11738679
5-11414781,GRMZM5G890163,-0.200288840914082,res.fixed_indirect_X.204..allantoin.1..17.293_ts_GRoot.csv,res.fixed,GRoot,X.204..allantoin.1..17.293,5,11738679
5-11414781,GRMZM2G000674,-0.124141915447439,res.fixed_indirect_DaystoSilk_ts_GShoot.csv,res.fixed,GShoot,DaystoSilk,5,11738679
5-11414781,GRMZM5G811674,0.0429337048087773,res.fixed_indirect_X20KernelWeight_ts_GShoot.csv,res.fixed,GShoot,X20KernelWeight,5,11738679
5-11892813,GRMZM2G054225,0.142231728900869,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,5,12327660
5-11892813,GRMZM2G165949,-0.14016674522283,res.fixed_indirect_X.5321342..beta.sitosterol..28.848_ts_LMAD.csv,res.fixed,LMAD,X.5321342..beta.sitosterol..28.848,5,12327660
8-141181825,GRMZM2G054225,-0.169004362875851,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,8,145831387
10-1913562,GRMZM2G054225,-0.111057246182121,res.fixed_indirect_AnthesistoSilkInterval_ts_LMAN.csv,res.fixed,LMAN,AnthesistoSilkInterval,10,1469527
2-212509097,GRMZM2G045688,0.0366354503446093,res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_GRoot.csv,res.fixed,GRoot,X.637542..4.hydroxycinnamic.acid..17.854,2,218649566
4-57971276,GRMZM2G082185,0.0927638160775142,res.fixed_indirect_RowQuality_ts_Kern.csv,res.fixed,Kern,RowQuality,4,60282131
4-57971276,GRMZM2G108133,0.0944324473610338,res.fixed_indirect_GDDDaystoTassel_ts_GRoot.csv,res.fixed,GRoot,GDDDaystoTassel,4,60282131
7-36636864,AC204611.4_FG001,0.0210395769976256,res.fixed_indirect_Spikelets.PrimaryBranch_ts_LMAD.csv,res.fixed,LMAD,Spikelets.PrimaryBranch,7,37901632
8-18628767,GRMZM2G469477,0.0627566208000807,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAD.csv,res.fixed,LMAD,X.3037582..mucic.acid..18.907,8,19271602
8-159995420,GRMZM2G320298,0.0315735839013961,res.fixed_indirect_X.5962..L.lysine.2..17.643_ts_L3Tip.csv,res.fixed,L3Tip,X.5962..L.lysine.2..17.643,8,165347761
1-81116841,GRMZM2G046911,0.059718944529748,res.fixed_indirect_X.6508..quinic.acid..17.076..s100_ts_L3Tip.csv,res.fixed,L3Tip,X.6508..quinic.acid..17.076..s100,1,82712474
1-273167754,GRMZM2G324860,-0.120665358883703,res.fixed_indirect_X.128869..galactonic.acid.2..18.504_ts_GShoot.csv,res.fixed,GShoot,X.128869..galactonic.acid.2..18.504,1,277891926
1-273167754,GRMZM2G041463,-0.118103160526657,res.fixed_indirect_X.236..L.asparagine.2..14.984_ts_LMAN.csv,res.fixed,LMAN,X.236..L.asparagine.2..14.984,1,277891926
1-273167754,GRMZM2G164814,-0.0466839913288918,res.fixed_indirect_LeafWidth_ts_LMAN.csv,res.fixed,LMAN,LeafWidth,1,277891926
2-31506393,GRMZM2G042099,-0.0151637557729204,res.fixed_indirect_X.1060..pyruvic.acid..6.714_ts_GRoot.csv,res.fixed,GRoot,X.1060..pyruvic.acid..6.714,2,32468813
2-31506393,GRMZM2G181505,-0.110944672681697,res.fixed_indirect_NIRProtein_ts_GShoot.csv,res.fixed,GShoot,NIRProtein,2,32468813
2-31506393,GRMZM2G147335,0.0785139228468556,res.fixed_indirect_EarRankNumber_ts_LMAD.csv,res.fixed,LMAD,EarRankNumber,2,32468813
7-17709972,GRMZM2G477325,0.139752504039139,res.fixed_indirect_X.239..Beta..alanine..1..12.044_ts_L3Tip.csv,res.fixed,L3Tip,X.239..Beta..alanine..1..12.044,7,18336218
7-17709972,GRMZM2G113409,-0.186538598410381,res.fixed_indirect_SecondaryBranchNumber_ts_L3Tip.csv,res.fixed,L3Tip,SecondaryBranchNumber,7,18336218
6-144902276,AC149475.2_FG003,-0.00923856552195574,res.fixed_indirect_X.5280450..linoleic.acid..20.399_ts_LMAD.csv,res.fixed,LMAD,X.5280450..linoleic.acid..20.399,6,148790206
7-154547192,GRMZM2G006377,-0.120676725706228,res.fixed_indirect_TasselPrimaryBranches_ts_GShoot.csv,res.fixed,GShoot,TasselPrimaryBranches,7,159830562
2-187701127,GRMZM2G340065,0.0585745748084383,res.fixed_indirect_Spikelets.MainSpike_ts_LMAN.csv,res.fixed,LMAN,Spikelets.MainSpike,2,192689832
2-187701127,GRMZM2G045303,0.16051558272924,res.fixed_indirect_X.128869..galactonic.acid.2..18.504_ts_L3Tip.csv,res.fixed,L3Tip,X.128869..galactonic.acid.2..18.504,2,192689832
3-6975358,GRMZM2G140651,0.136416153390145,res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_LMAN.csv,res.fixed,LMAN,X.738..L.glutamine.2..14.083,3,6141141
3-6975358,GRMZM2G059393,-0.0484319256610629,res.fixed_indirect_X.6255..maltose..2..24.915_ts_Kern.csv,res.fixed,Kern,X.6255..maltose..2..24.915,3,6141141
4-15076525,GRMZM2G055437,0.113794743752319,res.fixed_indirect_EarHeight_ts_L3Base.csv,res.fixed,L3Base,EarHeight,4,16161705
7-31569611,GRMZM2G087226,-0.0870937998229049,res.fixed_indirect_X.448388..D.allose.1..17.278_ts_L3Tip.csv,res.fixed,L3Tip,X.448388..D.allose.1..17.278,7,32721529
7-31569611,GRMZM2G308503,-0.0366936674147669,res.fixed_indirect_TilleringIndex_ts_Kern.csv,res.fixed,Kern,TilleringIndex,7,32721529
7-31569611,GRMZM2G107199,0.165312020322753,res.fixed_indirect_X.637542..4.hydroxycinnamic.acid..17.854_ts_GRoot.csv,res.fixed,GRoot,X.637542..4.hydroxycinnamic.acid..17.854,7,32721529
9-149059377,GRMZM2G318860,-0.034526687526964,res.fixed_indirect_X.791..DL.isoleucine.2..10.225_ts_LMAN.csv,res.fixed,LMAN,X.791..DL.isoleucine.2..10.225,9,151905241
10-63024457,GRMZM2G103884,0.0687146250155715,res.fixed_indirect_Spikelets.MainSpike_ts_L3Tip.csv,res.fixed,L3Tip,Spikelets.MainSpike,10,62280496
10-63024457,GRMZM2G062541,-0.0802899183551751,res.fixed_indirect_NIROil_ts_LMAD.csv,res.fixed,LMAD,NIROil,10,62280496
10-63024457,GRMZM2G072117,-0.121765369404367,res.fixed_indirect_SouthernLeafBlight_ts_LMAD.csv,res.fixed,LMAD,SouthernLeafBlight,10,62280496
10-106593255,AC149818.2_FG006,-0.122106308026655,res.fixed_indirect_X.2724705..1.6.anhydro.glucose..15.326_ts_Kern.csv,res.fixed,Kern,X.2724705..1.6.anhydro.glucose..15.326,10,107285942
5-11842383,GRMZM2G023858,0.135904052544377,res.fixed_indirect_X.1060..pyruvic.acid..6.714_ts_Kern.csv,res.fixed,Kern,X.1060..pyruvic.acid..6.714,5,12276872
5-11842383,GRMZM2G081928,0.128837753061793,res.fixed_indirect_X.5460935..turanose.1..24.81_ts_L3Tip.csv,res.fixed,L3Tip,X.5460935..turanose.1..24.81,5,12276872
9-7773187,GRMZM2G096365,-0.0279872472101401,res.fixed_indirect_X.444972..fumaric.acid..10.94_ts_GShoot.csv,res.fixed,GShoot,X.444972..fumaric.acid..10.94,9,7355626
5-7728525,GRMZM2G102845,-0.12940854232925,res.fixed_indirect_X.700..ethanolamine..9.879_ts_LMAN.csv,res.fixed,LMAN,X.700..ethanolamine..9.879,5,8012443
8-115783011,GRMZM2G059393,-0.153919424074041,res.fixed_indirect_X.6255..maltose..2..24.915_ts_Kern.csv,res.fixed,Kern,X.6255..maltose..2..24.915,8,119101078
1-10771255,GRMZM2G028218,-0.140174288161628,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,1,10936630
1-247587730,GRMZM2G028218,-0.0893921594978725,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,1,251499498
3-122867069,GRMZM2G028218,-0.137622271350759,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,3,123157004
3-189966984,GRMZM2G028218,-0.0690532801889327,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,3,192806896
3-195523850,GRMZM2G028218,-0.103534805992873,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,3,198443179
4-12776341,GRMZM2G028218,-0.118093138573749,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,4,13667115
4-126913584,GRMZM2G028218,-0.126046376925587,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,4,129916164
4-143744390,GRMZM2G028218,0.0816199356108187,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,4,147027015
4-149867711,GRMZM2G028218,-0.0234617276556784,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,4,153291898
4-239546591,GRMZM2G028218,-0.133652820905141,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,4,244426591
5-4684710,GRMZM2G028218,-0.290682012072632,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,5,4795432
5-8125352,GRMZM2G028218,-0.125267700226534,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,5,8479086
5-8270838,GRMZM2G028218,0.0385422533961614,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,5,8617339
5-189253372,GRMZM2G028218,-0.132137908689548,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,5,194314986
5-196048574,GRMZM2G028218,-0.13578652017214,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,5,201186932
6-123043964,GRMZM2G028218,0.0433717702979076,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,6,126764918
6-136574723,GRMZM2G028218,0.224923123240745,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,6,140496452
8-25347950,GRMZM2G028218,0.136407093993072,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,8,26143999
8-92717169,GRMZM2G028218,-0.113072758776193,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,8,95017837
8-92717169,GRMZM2G077197,-0.0869760936213261,res.fixed_indirect_NIROil_ts_L3Tip.csv,res.fixed,L3Tip,NIROil,8,95017837
8-149322930,GRMZM2G028218,0.125696996351389,res.fixed_indirect_CobDiameter_ts_GRoot.csv,res.fixed,GRoot,CobDiameter,8,154354422
8-149322930,GRMZM2G177863,-0.00204850224626176,res.fixed_indirect_X.2724705..1.6.anhydro.glucose..15.326_ts_L3Tip.csv,res.fixed,L3Tip,X.2724705..1.6.anhydro.glucose..15.326,8,154354422
